id,Date,Aéroport_départ,depart_x,depart_y,départ_IATA,Heurelocale,destination_IATA,Durée_trajet,HeureArrivé,Aéroport_Destination,destination_x,destination_y,Num_Vol,Prix_Camp1,Compagnie
,2021-04-20,Antalya Airport,36.90591678165104,30.80168679901064,AYT,08:35,SVO,03:42,12:17,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,N41804,139,Nordwind Airlines
,2021-04-20,Antalya Airport,36.90591678165104,30.80168679901064,AYT,09:00,SVO,03:40,12:40,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,RL7710,141,Royal Flight
,2021-04-19,Antalya Airport,36.90591678165104,30.80168679901064,AYT,14:20,SVO,04:20,18:00,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SU2143,140,Aeroflot
,2021-04-19,Antalya Airport,36.90591678165104,30.80168679901064,AYT,15:25,SVO,03:43,19:12,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,EO1802,149,Hewa Bora Airways
,2021-04-20,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,04:00,AYT,03:42,07:42,Antalya Airport,36.90591678165104,30.80168679901064,RL7709,179,Royal Flight
,2021-04-20,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,10:00,LHR,04:00,14:00,Heathrow Airport,51.47397190914563,-0.4547353841720964,SU2578,166,Aeroflot
,2021-04-20,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,03:10,AYT,03:43,07:53,Antalya Airport,36.90591678165104,30.80168679901064,N41803,175,Nordwind Airlines
,2021-04-20,Antalya Airport,36.90591678165104,30.80168679901064,AYT,15:30,SVO,03:44,19:17,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,N41802,140,Nordwind Airlines
,2021-04-20,Antalya Airport,36.90591678165104,30.80168679901064,AYT,16:40,FRA,03:45,20:25,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,XQ140,80,SunExpress
,2021-04-20,Antalya Airport,36.90591678165104,30.80168679901064,AYT,16:40,FRA,03:50,20:30,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH9595,84,Lufthansa
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,10:00,SVO,03:55,13:55,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,RL7702,150,Royal Flight
,2021-04-19,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,16:35,AYT,03:44,20:19,Antalya Airport,36.90591678165104,30.80168679901064,SU2146,180,Aeroflot
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,17:30,SVO,03:44,21:14,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,N41802,152,Nordwind Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,17:40,SVO,03:43,21:23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,EO1804,149,Hewa Bora Airways
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,18:00,SVO,03:40,21:40,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,RL7710,147,Royal Flight
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,02:20,AYT,03:44,06:04,Antalya Airport,36.90591678165104,30.80168679901064,EO1803,185,Hewa Bora Airways
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,03:05,AYT,03:43,06:48,Antalya Airport,36.90591678165104,30.80168679901064,RL7701,181,Royal Flight
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,05:40,AMS,03:55,09:35,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL900,150,KLM
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,06:05,AMS,03:50,09:55,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,RU535,129,AirBridgeCargo Airlines
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,08:30,AYT,03:43,12:13,Antalya Airport,36.90591678165104,30.80168679901064,N41801,190,Nordwind Airlines
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,10:00,LHR,04:05,14:05,Heathrow Airport,51.47397190914563,-0.4547353841720964,SU2578,169,Aeroflot
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,10:15,FRA,03:30,13:35,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,SU2300,90,Aeroflot
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,11:05,FRA,03:32,15:37,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,RU565,89,AirBridgeCargo Airlines
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,13:15,AYT,03:43,16:58,Antalya Airport,36.90591678165104,30.80168679901064,RL205,182,Royal Flight
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,15:50,CDG,03:40,21:30,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF1155,560,Air France
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,17:00,AMS,03:50,20:50,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL904,135,KLM
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,07:00,FRA,01:30,08:30,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH1051,99,Lufthansa
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,07:10,AMS,01:15,08:25,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AF1240,150,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,09:20,SVO,03:43,13:03,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,AF1154,337,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,10:05,MAD,02:05,12:10,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,AF1300,80,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,10:10,FRA,01:30,11:40,Flughafen Frankfurt/Main,49.0142434999854,2.544806865954252,LH1027,100,Lufthansa
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,10:15,LHR,01:10,11:25,Heathrow Airport,51.47397190914563,-0.4547353841720964,AF1580,150,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,12:20,AMS,01:20,13:40,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL1230,153,KLM
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,14:30,AMS,01:15,15:45,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AF1740,154,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,14:50,AMS,01:25,16:15,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL1234,160,KLM
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,16:00,MAD,02:10,18:10,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,AF1800,79,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,16:40,CAI,04:45,21:25,Cairo International Airport,30.111387712189778,31.387836926213836,MS800,450,Egyptair
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,18:25,AMS,01:12,19:37,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AF1140,159,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,18:35,FRA,01:33,20:08,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH1041,105,Lufthansa
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,20:55,AMS,01:25,22:20,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL1244,160,KLM
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,20:55,LHR,01:15,22:10,Heathrow Airport,51.47397190914563,-0.4547353841720964,AF1380,155,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,08:00,MAD,02:05,10:05,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,AF1400,83,Air France
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,08:05,CDG,01:22,09:27,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,KL1229,260,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,08:40,FRA,01:15,09:55,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH1003,140,Lufthansa
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,09:30,LHR,01:33,11:03,Heathrow Airport,51.47397190914563,-0.4547353841720964,KL1007,70,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,09:30,CDG,01:22,10:52,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF1241,275,Air France
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,09:50,MAD,02:35,12:25,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,KL1701,90,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,11:15,FRA,01:10,12:25,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,KL1765,150,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,11:50,FRA,01:15,13:05,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH989,156,Lufthansa
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,12:25,SVO,03:55,16:20,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,KL903,300,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,13:15,CDG,01:15,14:30,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,KL1233,265,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,13:50,SVO,03:50,17:40,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,RU536,290,AirBridgeCargo Airlines
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,14:30,MAD,02:30,17:00,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,KL1703,91,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,15:40,CDG,01:22,17:00,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF1741,259,Air France
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,15:55,CAI,04:50,20:45,Cairo International Airport,30.111387712189778,31.387836926213836,MS758,290,Egyptair
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,16:30,LHR,01:35,18:05,Heathrow Airport,51.47397190914563,-0.4547353841720964,KL1021,300,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,16:40,CDG,01:20,18:00,Aéroport de Paris-Charles de Gaulle,52.315831708548586,4.771203370264353,KL1243,269,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,18:30,FRA,01:10,19:40,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,KL1771,158,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,18:40,FRA,01:15,19:55,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH997,170,Lufthansa
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,19:00,CDG,01:20,20:20,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF1141,272,Air France
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,19:10,MAD,02:33,21:43,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,UX1094,95,Air Europa
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,20:50,LHR,01:30,22:20,Heathrow Airport,51.47397190914563,-0.4547353841720964,KL1033,298,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,22:45,MAD,02:33,23:18,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,KL1707,93,KLM
,2021-04-23,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,AMS,06:15,SVO,03:55,10:10,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,RU574,292,AirBridgeCargo Airlines
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,06:30,CDG,01:25,07:55,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF1381,90,Air France
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,08:20,AMS,01:22,09:42,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL1000,100,KLM
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,09:30,FRA,01:40,11:10,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,BA906,124,British Airways
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,09:55,FRA,01:45,11:40,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH901,130,Lufthansa
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,10:35,AMS,01:20,11:55,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL1008,104,KLM
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,11:50,MAD,02:25,14:15,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,IB3163,92,Iberia
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,13:25,CDG,01:30,14:55,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF1581,95,Air France
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,15:00,SVO,04:00,19:00,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SU2579,272,Aeroflot
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,17:10,CAI,05:10,22:20,Cairo International Airport,30.111387712189778,31.387836926213836,MS778,406,Egyptair
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,17:30,AMS,01:20,18:50,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL1022,108,KLM
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,17:35,FRA,01:45,19:20,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH915,132,Lufthansa
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,18:45,CDG,01:35,20:20,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF1281,99,Air France
,2021-04-23,Heathrow Airport,51.47397190914563,-0.4547353841720964,LHR,07:00,MAD,02:30,09:30,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,IB3167,100,Iberia
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,07:00,AMS,01:05,08:05,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL1762,202,KLM
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,07:00,AMS,01:10,08:10,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,CZ7651,140,China Southern Airlines
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,07:00,AMS,01:15,08:15,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,DL9589,80,Delta Air Lines
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,07:05,AMS,01:07,08:12,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,GA9083,90,Garuda Indonesia
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,08:00,CDG,01:15,09:15,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF1019,110,Air France
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,22:00,CDG,01:15,23:15,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF1019,120,Air France
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,08:00,LHR,01:35,09:35,Heathrow Airport,51.47397190914563,-0.4547353841720964,LH900,200,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,08:00,CDG,01:30,09:30,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,LH1026,124,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,09:10,AYT,03:50,13:00,Antalya Airport,36.90591678165104,30.80168679901064,XQ141,180,SunExpress
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,11:45,AMS,01:05,12:55,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,LH988,150,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,12:30,AMS,01:07,13:37,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL1766,100,KLM
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,13:05,LHR,01:35,14:40,Heathrow Airport,51.47397190914563,-0.4547353841720964,BA907,150,British Airways
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,13:30,MAD,02:30,16:00,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,LH1114,60,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,14:05,CAI,04:45,18:50,Cairo International Airport,50.04636632467995,8.561325677686595,LH580,350,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,15:25,SVO,03:29,18:54,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SU2301,250,Aeroflot
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,16:00,CAI,04:50,20:50,Cairo International Airport,30.111387712189778,31.387836926213836,MS786,340,Egyptair
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,16:10,LHR,01:35,17:45,Heathrow Airport,51.47397190914563,-0.4547353841720964,LH914,140,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,19:10,AMS,01:05,20:15,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,LH996,162,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,20:10,MAD,02:40,22:50,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,UX1506,70,Air Europa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,20:30,MAD,02:45,23:15,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,IB3131,69,Iberia
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,20:30,MAD,02:35,23:05,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,BA9042,65,British Airways
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,21:00,MAD,02:40,23:40,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,IB9042,72,Iberia
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,21:00,AMS,01:05,22:05,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,LH1002,149,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,06:00,CDG,01:15,07:15,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,LH1052,129,Lufthansa
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,06:00,CDG,02:10,08:10,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF1401,72,Air France
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,07:35,AMS,02:35,10:10,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL1698,60,KLM
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,08:30,LHR,02:20,10:50,Heathrow Airport,51.47397190914563,-0.4547353841720964,IB3170,80,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,11:05,FRA,02:45,13:50,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH1123,50,Lufthansa
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,12:20,FRA,02:35,14:55,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH511,30,Lufthansa
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,12:50,CDG,02:10,15:00,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF1301,80,Air France
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,15:00,AMS,02:35,17:35,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL1702,62,KLM
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,15:10,AMS,02:30,17:40,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,UX1093,59,Air Europa
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,15:45,FRA,02:45,18:30,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,UX1509,37,Air Europa
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,16:15,LHR,02:20,18:35,Heathrow Airport,51.47397190914563,-0.4547353841720964,IB3166,79,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,16:20,FRA,02:38,18:58,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,IB3130,49,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,16:20,FRA,02:40,19:00,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,BA9045,31,British Airways
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,16:55,FRA,02:50,19:45,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,IB9045,38,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,17:10,FRA,02:45,19:55,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH1115,52,Lufthansa
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,17:50,AMS,02:35,20:25,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,KL1704,60,KLM
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,00:55,SVO,02:25,03:20,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,RU460,300,AirBridgeCargo Airlines
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,00:55,FRA,04:46,05:41,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,LH581,250,Lufthansa
