id,Date,Aéroport_départ,depart_x,depart_y,départ_IATA,Heurelocale,destination_IATA,Durée_trajet,HeureArrivé,Aéroport_Destination,destination_x,destination_y,Num_Vol,Prix_Camp1,Compagnie
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,00:55,FRA,04:40,05:35,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,AC9599,190,Air Canada
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,00:55,FRA,04:42,05:37,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,MS9001,198,Egyptair
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,01:40,FRA,04:45,06:25,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,UA9025,200,United Airlines
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,01:55,SVO,04:30,06:25,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SU401,300,Aeroflot
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,08:00,CDG,04:45,12:45,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,AF551,175,Air France
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,09:40,LHR,04:40,14:10,Heathrow Airport,51.47397190914563,-0.4547353841720964,BA401,207,British Airways
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,09:50,CDG,04:20,14:35,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,MS799,179,Egyptair
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,09:55,AMS,04:25,14:45,Amsterdam Airport Schiphol,52.315831708548586,4.771203370264353,MS757,200,Egyptair
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,09:55,FRA,04:15,14:10,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,MS785,210,Egyptair
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,09:55,FRA,04:10,14:25,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,UA7719,207,United Airlines
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,09:15,TUN,02:30,11:45,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,KL2176,260,KLM
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,09:15,TUN,02:33,11:48,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,KQ3730,261,Kenya Airways
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,09:15,TUN,02:35,11:50,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,DL8598,259,Delta Air Lines
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,09:15,TUN,02:33,11:45,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,AF1284,290,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,16:20,TUN,02:45,19:05,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,KL2174,270,KLM
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,14:00,TUN,02:30,16:30,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,AH1011,289,Air Algerie
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,11:30,TUN,02:35,14:05,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,BJ511,259,Nouvelair
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,06:00,TUN,02:30,08:30,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,7A111,260,Express Air Cargo
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,16:20,TUN,02:35,18:55,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,AF1184,272,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,15:10,TUN,02:30,17:40,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,BJ743,280,Nouvelair
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,14:55,TUN,02:30,17:25,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,BJ783,300,Nouvelair
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,16:20,ALG,02:25,18:45,Aéroport d'Alger - Houari-Boumédiène,36.8511111,3.5169444,AF1184,480,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,13:50,ALG,02:20,16:10,Aéroport d'Alger - Houari-Boumédiène,36.6944444,3.5169444,AF1384,479,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,06:00,ALG,02:20,08:20,Aéroport d'Alger - Houari-Boumédiène,36.6944444,3.5169444,5O1051,485,Asl Airlines France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,11:00,ALG,02:20,13:20,Aéroport d'Alger - Houari-Boumédiène,36.6944444,3.5169444,AH1209,481,Air Algerie
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,14:30,ALG,02:25,16:55,Aéroport d'Alger - Houari-Boumédiène,36.6944444,3.5169444,5O1069,478,Asl Airlines France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,15:00,ALG,02:20,17:20,Aéroport d'Alger - Houari-Boumédiène,36.6944444,3.5169444,5O1037,489,Asl Airlines France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,11:10,RAK,03:15,14:25,Aéroport de Marrakech-Ménara,31.6150000,-8.0380556,U23869,88,EasyJet
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,14:25,RAK,03:30,17:55,Aéroport de Marrakech-Ménara,31.6150000,-8.0380556,AF1076,130,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,15:55,RAK,03:20,19:15,Aéroport de Marrakech-Ménara,31.6150000,-8.0380556,U23869,68,EasyJet
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,06:55,FCO,02:05,09:00,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,AF1204,133,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,09:15,FCO,02:00,11:15,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,AF1104,160,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,12:05,FCO,02:10,14:15,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,AZ333,71,Alitalia
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,16:55,FCO,02:00,18:55,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,AF1404,160,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,18:25,FCO,02:05,20:30,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,AZ325,71,Alitalia
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,19:50,FCO,02:10,22:00,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,AF1004,110,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,11:20,IST,03:25,14:45,Aéroport d'Istanbul,41.2825,28.7713889,TK1822,170,Turkish Airlines
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,19:25,IST,03:30,22:55,Aéroport d'Istanbul,41.2825,28.7713889,TK1828,170,Turkish Airlines
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,10:35,DUB,01:45,12:20,Aéroport international de Dublin,53.42667822097449,-6.249931259936072,EI521,84,Aer Lingus
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,12:20,DUB,01:50,14:10,Aéroport international de Dublin,53.42667822097449,-6.249931259936072,AF1816,180,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,09:20,VIE,01:55,11:15,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,AF1138,151,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,10:00,VIE,01:50,11:50,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,OS412,63,Austrian Airlines
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,20:15,VIE,01:50,22:05,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,OS418,53,Austrian Airlines
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,09:40,LIS,02:40,12:20,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,AF1024,253,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,13:10,LIS,02:44,15:54,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,AF1624,204,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,16:31,LIS,02:50,19:19,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,AF1194,244,Air France
,2021-04-23,Aéroport de Paris-Charles de Gaulle,49.0142434999854,2.544806865954252,CDG,20:45,LIS,02:40,23:25,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,AF1124,244,Air France
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,02:30,IST,01:20,03:50,Aéroport d'Istanbul,41.2825,28.7713889,TK2403,30,Turkish Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,05:15,IST,01:25,06:40,Aéroport d'Istanbul,41.2825,28.7713889,TK2405,33,Turkish Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,06:05,IST,01:30,07:35,Aéroport d'Istanbul,41.2825,28.7713889,TK2435,40,Turkish Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,07:45,IST,01:15,09:00,Aéroport d'Istanbul,41.2825,28.7713889,TK2409,45,Turkish Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,10:20,IST,01:20,11:40,Aéroport d'Istanbul,41.2825,28.7713889,TK2411,40,Turkish Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,11:55,IST,01:25,13:20,Aéroport d'Istanbul,41.2825,28.7713889,TK2413,38,Turkish Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,13:30,IST,01:30,15:00,Aéroport d'Istanbul,41.2825,28.7713889,TK2441,38,Turkish Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,15:25,IST,01:15,16:40,Aéroport d'Istanbul,41.2825,28.7713889,TK2417,36,Turkish Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,17:35,IST,01:20,18:55,Aéroport d'Istanbul,41.2825,28.7713889,TK2421,33,Turkish Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,18:40,IST,01:25,20:05,Aéroport d'Istanbul,41.2825,28.7713889,TK2419,32,Turkish Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,20:20,IST,01:30,21:50,Aéroport d'Istanbul,41.2825,28.7713889,TK2439,30,Turkish Airlines
,2021-04-23,Antalya Airport,36.90591678165104,30.80168679901064,AYT,11:05,VIE,04:50,15:55,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,XQ190,115,SunExpress
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,16:30,LIS,05:50,22:20,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,SU2606,150,Aeroflot
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,08:05,VIE,02:55,11:00,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,SU2184,105,Aeroflot
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,08:05,VIE,02:50,10:55,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,SU2356,80,Aeroflot
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,12:45,VIE,03:00,15:45,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,KE537,1056,Korean Air
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,18:35,DUB,04:30,23:05,Aéroport international de Dublin,53.42667822097449,-6.249931259936072,SU2590,80,Aeroflot
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,07:35,FCO,03:55,11:30,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,SU2402,130,Aeroflot
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,13:30,FCO,03:50,17:20,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,SU2408,116,Aeroflot
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,07:40,IST,06:50,14:30,Aéroport d'Istanbul,41.2825,28.7713889,N4703,105,Nordwind Airlines
,2021-04-23,Aéroport de Moscou-Cheremetievo,55.9741553226849,37.412529654098726,SVO,09:00,IST,07:00,16:00,Aéroport d'Istanbul,41.2825,28.7713889,SU2136,90,Aeroflot
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,11:00,RAK,02:05,13:05,Aéroport de Marrakech-Ménara,31.6150000,-8.0380556,IB8816,117,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,12:20,RAK,02:10,14:30,Aéroport de Marrakech-Ménara,31.6150000,-8.0380556,AT685,320,Royal Air Maroc
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,18:50,RAK,02:15,21:05,Aéroport de Marrakech-Ménara,31.6150000,-8.0380556,FR7752,55,Ryanair
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,12:00,IST,04:15,16:15,Aéroport d'Istanbul,41.2825,28.7713889,TK1858,191,Turkish Airlines
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,18:10,IST,04:30,22:40,Aéroport d'Istanbul,41.2825,28.7713889,TK1860,187,Turkish Airlines
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,07:05,FCO,02:35,09:40,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,UX1043,36,Air Europa
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,08:10,FCO,02:30,10:40,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,IB3230,154,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,12:10,FCO,02:40,14:50,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,AZ61,33,Alitalia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,15:00,FCO,02:50,17:50,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,UX1047,36,Air Europa
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,16:25,FCO,02:35,19:00,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,IB3236,45,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,19:45,FCO,02:30,22:15,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,IB3238,45,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,20:50,DUB,02:25,23:15,Aéroport international de Dublin,53.42667822097449,-6.249931259936072,FR7157,70,Ryanair
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,11:00,DUB,02:30,13:30,Aéroport international de Dublin,53.42667822097449,-6.249931259936072,FR7257,93,Ryanair
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,16:40,DUB,02:20,19:00,Aéroport international de Dublin,53.42667822097449,-6.249931259936072,IB3790,238,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,16:00,VIE,02:55,18:55,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,IB3122,43,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,07:35,VIE,03:00,10:35,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,IB3120,43,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,07:35,VIE,02:50,10:25,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,FR2966,32,Ryanair
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,07:40,VIE,02:55,10:35,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,W62846,41,Wizz Air
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,06:45,LIS,01:15,08:00,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,UX1159,30,Air Europa
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,07:25,LIS,01:20,08:45,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,IB3108,40,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,11:05,LIS,01:30,12:35,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,TP1019,25,Tap Air Portugal
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,15:00,LIS,01:20,16:20,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,UX1155,30,Air Europa
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,15:25,LIS,01:15,16:40,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,TP1015,25,Tap Air Portugal
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,15:50,LIS,01:20,17:10,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,IB8774,40,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,17:55,LIS,01:30,19:25,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,TP1021,25,TAP Express
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,19:40,LIS,01:20,21:00,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,IB8854,40,Iberia
,2021-04-23,Aeropuerto de Adolfo Suárez Madrid-Barajas,40.49848719017528,-3.5676196599853203,MAD,22:10,LIS,01:15,23:25,Aéroport Humberto Delgado de Lisbonne,38.7772222,-9.1350000,TP1029,25,TAP Express
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,02:45,IST,02:25,05:15,Aéroport d'Istanbul,41.2825,28.7713889,TK693,205,Turkish Airlines
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,08:55,IST,02:30,11:25,Aéroport d'Istanbul,41.2825,28.7713889,TK691,205,Turkish Airlines
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,09:45,IST,02:25,11:10,Aéroport d'Istanbul,41.2825,28.7713889,MS737,337,Egyptair
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,14:20,IST,02:15,16:35,Aéroport d'Istanbul,41.2825,28.7713889,MS735,165,Egyptair
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,20:30,IST,02:20,22:50,Aéroport d'Istanbul,41.2825,28.7713889,TK695,205,Turkish Airlines
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,21:15,IST,02:25,23:40,Aéroport d'Istanbul,41.2825,28.7713889,MS542,337,Egyptair
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,03:45,IST,02:30,06:15,Aéroport d'Istanbul,41.2825,28.7713889,AZ895,250,Alitalia
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,09:40,IST,02:25,12:05,Aéroport d'Istanbul,41.2825,28.7713889,MS791,165,Egyptair
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,11:00,VIE,04:35,15:35,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,MS797,257,Egyptair
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,02:20,VIE,04:40,07:00,Aéroport de Vienne-Schwechat,48.1116667,16.5697222,OS866,277,Austrian Airlines
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,12:50,TUN,02:55,15:45,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,MS844,174,Egyptair
,2021-04-23,Cairo International Airport,30.111387712189778,31.387836926213836,CAI,15:00,TUN,02:55,17:55,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,MS844,173,Egyptair
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,09:20,TUN,02:20,11:40,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,LH1322,179,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,21:45,TUN,02:25,23:10,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,LH1326,215,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,12:30,TUN,02:20,14:50,Aéroport international de Tunis-Carthage,36.8511111,10.2272222,TU745,340,Tunisair
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,10:00,ALG,01:50,11:50,Aéroport d'Alger - Houari-Boumédiène,36.8511111,3.5169444,LH1316,399,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,15:45,ALG,02:00,17:45,Aéroport d'Alger - Houari-Boumédiène,36.8511111,3.5169444,AH2071,420,Air Algerie
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,11:40,IST,03:00,14:40,Aéroport d'Istanbul,41.2825,28.7713889,TK1588,109,Turkish Airlines
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,12:40,IST,03:20,16:00,Aéroport d'Istanbul,41.2825,28.7713889,LH1300,211,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,15:15,IST,03:10,18:25,Aéroport d'Istanbul,41.2825,28.7713889,TK1592,109,Turkish Airlines
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,18:50,IST,03:12,22:02,Aéroport d'Istanbul,41.2825,28.7713889,TK1594,109,Turkish Airlines
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,11:00,FCO,01:20,12:20,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,LH232,74,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,12:00,FCO,01:30,13:30,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,EN9990,72,Air Dolomiti
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,15:30,FCO,01:40,17:10,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,LH236,71,Lufthansa
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,18:15,FCO,01:50,20:05,Aéroport Léonard-de-Vinci de Rome Fiumicino,41.8075,12.2508333,AZ407,120,Alitalia
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,08:00,DUB,02:05,10:05,Aéroport international de Dublin,53.42667822097449,-6.249931259936072,FR382,41,Ryanair
,2021-04-23,Flughafen Frankfurt/Main,50.04636632467995,8.561325677686595,FRA,09:50,DUB,02:10,12:00,Aéroport international de Dublin,53.42667822097449,-6.249931259936072,LH978,68,Lufthansa
